date,household_deposits,card_consumables,card_credit,household_loans,google_home_loan_rate_search,unemployment_rate,employed_labour_force,labour_force_participation_rate,labour_cost_index,cpi,cpi_housing_household,cpi_qq,cpi_yy,production_based_gdp,production_based_gdp_qq,production_based_gdp_yy
2012-06,104071,1409.3,2076.8,129512.0,15.0,6.4,2194.0,68.0,1056.0,953.0,860.0,0.3,1.0,50253.0,0.6,2.8
2012-07,105052,1434.8,2136.6,129913.3333,0.0,6.5,2190.6666666666665,67.96666666666667,1057.6666666666667,953.6666666666666,862.3333333333334,0.3,0.9333333333333333,50376.666666666664,0.4666666666666667,2.5
2012-08,105253,1478.0,2186.6,130314.6667,12.0,6.6000000000000005,2187.3333333333335,67.93333333333334,1059.3333333333333,954.3333333333334,864.6666666666666,0.3,0.8666666666666667,50500.333333333336,0.3333333333333333,2.1999999999999997
2012-09,106146,1444.3,2136.8,130716.0,0.0,6.7,2184.0,67.9,1061.0,955.0,867.0,0.3,0.8,50624.0,0.2,1.9
2012-10,107152,1503.9,2292.7,131565.3333,0.0,6.566666666666666,2185.6666666666665,67.76666666666667,1062.6666666666667,954.6666666666666,868.6666666666666,0.13333333333333333,0.8333333333333334,51878.333333333336,0.6,2.1999999999999997
2012-11,107705,1528.3,2451.3,132414.6667,0.0,6.433333333333334,2187.3333333333335,67.63333333333334,1064.3333333333333,954.3333333333334,870.3333333333334,-0.033333333333333326,0.8666666666666667,53132.666666666664,1.0,2.5
2012-12,110328,1798.7,2855.8,133264.0,0.0,6.3,2189.0,67.5,1066.0,954.0,872.0,-0.2,0.9,54387.0,1.4,2.8
2013-01,110128,1525.8,2333.8,133890.6667,14.0,6.133333333333333,2190.3333333333335,67.4,1067.3333333333333,955.3333333333334,873.3333333333334,2.7755575615628914e-17,0.9,53344.333333333336,0.8333333333333333,2.5
2013-02,110284,1424.7,2290.5,134517.3333,0.0,5.966666666666667,2191.6666666666665,67.3,1068.6666666666667,956.6666666666666,874.6666666666666,0.20000000000000007,0.9,52301.666666666664,0.2666666666666666,2.1999999999999997
2013-03,112113,1553.7,2442.0,135144.0,0.0,5.8,2193.0,67.2,1070.0,958.0,876.0,0.4,0.9,51259.0,-0.3,1.9
